,doc_id,category,filename,characters,words,sentences,avg_word_length,avg_sentence_length
9985,16014,sci.crypt,16014,1605,242,81,4.921487603305785,2.765432098765432
9986,16000,sci.crypt,16000,1445,195,51,5.374358974358974,3.6862745098039214
9987,16013,sci.crypt,16013,1915,295,71,4.840677966101695,3.9859154929577465
9988,16003,sci.crypt,16003,1722,306,64,4.326797385620915,4.53125
9989,16012,sci.crypt,16012,1212,209,66,4.478468899521531,2.893939393939394
9990,16005,sci.crypt,16005,1449,235,63,4.642553191489362,3.5555555555555554
9991,16011,sci.crypt,16011,724,132,35,4.159090909090909,3.3714285714285714
9992,16016,sci.crypt,16016,1204,216,38,4.319444444444445,5.315789473684211
9993,16009,sci.crypt,16009,1244,208,54,4.730769230769231,3.5849056603773586
9994,16008,sci.crypt,16008,855,154,64,4.194805194805195,2.15625
9995,16010,sci.crypt,16010,909,145,49,4.972413793103448,2.5918367346938775
9996,16019,sci.crypt,16019,1659,281,47,4.4661921708185055,5.702127659574468
9997,102673,rec.sport.baseball,102673,648,121,54,4.107438016528926,2.037037037037037
9998,102702,rec.sport.baseball,102702,1678,294,68,4.112244897959184,4.373134328358209
9999,102676,rec.sport.baseball,102676,2006,318,90,4.270440251572327,3.5555555555555554
10000,102697,rec.sport.baseball,102697,795,132,45,4.712121212121212,2.75
10001,102705,rec.sport.baseball,102705,1898,419,134,3.2482100238663483,2.917910447761194
10002,102695,rec.sport.baseball,102695,2811,500,97,4.292,5.020618556701031
10003,102694,rec.sport.baseball,102694,2169,355,53,4.569014084507042,6.622641509433962
10004,102703,rec.sport.baseball,102703,690,122,40,4.295081967213115,2.8461538461538463
10005,102696,rec.sport.baseball,102696,708,124,41,4.403225806451613,2.9
10006,102704,rec.sport.baseball,102704,930,155,47,4.683870967741935,3.217391304347826
10007,102699,rec.sport.baseball,102699,905,132,46,4.659090909090909,2.717391304347826
10008,102708,rec.sport.baseball,102708,875,130,33,4.015384615384615,3.727272727272727
10009,102698,rec.sport.baseball,102698,1921,315,66,4.450793650793651,4.787878787878788
10010,102710,rec.sport.baseball,102710,1101,199,57,4.211055276381909,3.3333333333333335
10011,102700,rec.sport.baseball,102700,1679,283,60,4.58303886925795,4.483333333333333
10012,102671,rec.sport.baseball,102671,1250,241,66,4.008298755186722,3.515151515151515
10013,102707,rec.sport.baseball,102707,1623,273,64,4.384615384615385,4.078125
10014,102711,rec.sport.baseball,102711,4026,718,90,4.171309192200557,7.722222222222222
10015,102706,rec.sport.baseball,102706,2801,486,88,4.209876543209877,5.586206896551724
10016,102701,rec.sport.baseball,102701,1075,184,48,4.413043478260869,3.893617021276596
10017,102709,rec.sport.baseball,102709,1543,256,80,4.48828125,2.975
10018,102712,rec.sport.baseball,102712,536,100,40,4.14,2.3
10019,102714,rec.sport.baseball,102714,1951,322,61,4.236024844720497,5.442622950819672
10020,102684,rec.sport.baseball,102684,1166,194,48,4.608247422680412,3.6458333333333335
10021,102680,rec.sport.baseball,102680,1222,205,60,4.4975609756097565,3.1666666666666665
10022,102670,rec.sport.baseball,102670,3933,624,89,3.3108974358974357,6.303370786516854
10023,102674,rec.sport.baseball,102674,886,152,43,4.605263157894737,3.3488372093023258
10024,102683,rec.sport.baseball,102683,1049,173,46,4.520231213872832,3.4565217391304346
10025,102686,rec.sport.baseball,102686,1138,184,47,4.690217391304348,3.8297872340425534
10026,102678,rec.sport.baseball,102678,1936,345,63,4.226086956521739,5.174603174603175
10027,102675,rec.sport.baseball,102675,1001,173,42,4.335260115606936,3.761904761904762
10028,102690,rec.sport.baseball,102690,1239,213,57,4.474178403755869,3.456140350877193
10029,102688,rec.sport.baseball,102688,1428,226,75,4.402654867256637,2.8666666666666667
10030,102685,rec.sport.baseball,102685,3948,726,91,4.085399449035813,7.670329670329671
10031,102689,rec.sport.baseball,102689,1233,233,50,3.96137339055794,4.510204081632653
10032,102681,rec.sport.baseball,102681,1077,179,51,4.687150837988827,3.2941176470588234
10033,102682,rec.sport.baseball,102682,1210,204,60,4.549019607843137,3.183333333333333
10034,102687,rec.sport.baseball,102687,2535,424,75,4.247641509433962,5.466666666666667
10035,102677,rec.sport.baseball,102677,1275,229,72,4.279475982532751,3.013888888888889
10036,102679,rec.sport.baseball,102679,756,132,48,4.4393939393939394,2.5106382978723403
10037,102672,rec.sport.baseball,102672,2544,440,85,4.359090909090909,5.047058823529412
10038,102691,rec.sport.baseball,102691,1170,192,48,4.739583333333333,3.75
10039,102692,rec.sport.baseball,102692,4638,943,94,3.136797454931071,9.574468085106384
10040,102693,rec.sport.baseball,102693,6526,1199,134,4.046705587989992,8.350746268656716
10041,102666,rec.sport.baseball,102666,3420,556,105,4.39748201438849,5.476190476190476
10042,102663,rec.sport.baseball,102663,1490,258,72,4.445736434108527,3.361111111111111
10043,102642,rec.sport.baseball,102642,669,117,35,4.487179487179487,3.0285714285714285
10044,102660,rec.sport.baseball,102660,1186,188,69,4.957446808510638,2.5588235294117645
10045,102652,rec.sport.baseball,102652,1570,258,62,4.538759689922481,4.065573770491803
10046,102630,rec.sport.baseball,102630,566,99,42,4.444444444444445,2.119047619047619
10047,102655,rec.sport.baseball,102655,1388,220,73,4.736363636363636,2.861111111111111
10048,102659,rec.sport.baseball,102659,476,89,44,4.157303370786517,1.8863636363636365
10049,102649,rec.sport.baseball,102649,2894,487,90,4.3552361396303905,5.651685393258427
10050,102631,rec.sport.baseball,102631,1446,242,51,4.6652892561983474,4.64
10051,102658,rec.sport.baseball,102658,767,134,50,4.492537313432836,2.46
10052,102656,rec.sport.baseball,102656,840,149,66,4.382550335570469,2.076923076923077
10053,102644,rec.sport.baseball,102644,993,160,59,4.3625,2.6271186440677967
10054,102640,rec.sport.baseball,102640,695,111,42,4.792792792792793,2.357142857142857
10055,102641,rec.sport.baseball,102641,918,150,59,4.333333333333333,2.457627118644068
10056,102651,rec.sport.baseball,102651,2347,409,77,4.398533007334963,5.2631578947368425
10057,102667,rec.sport.baseball,102667,1177,169,46,4.384615384615385,3.4782608695652173
10058,102662,rec.sport.baseball,102662,1058,179,44,4.312849162011173,3.9545454545454546
10059,102650,rec.sport.baseball,102650,1013,188,49,4.170212765957447,3.6458333333333335
10060,102664,rec.sport.baseball,102664,787,144,54,4.138888888888889,2.4444444444444446
10061,102665,rec.sport.baseball,102665,1149,192,77,4.375,2.4155844155844157
10062,102654,rec.sport.baseball,102654,1062,192,75,4.213541666666667,2.4864864864864864
10063,102657,rec.sport.baseball,102657,697,120,51,4.55,2.1372549019607843
10064,102661,rec.sport.baseball,102661,1387,251,46,4.083665338645418,5.086956521739131
10065,102646,rec.sport.baseball,102646,1817,289,62,4.764705882352941,4.435483870967742
10066,102645,rec.sport.baseball,102645,710,130,39,4.084615384615384,3.1794871794871793
10067,102653,rec.sport.baseball,102653,2054,355,76,4.416901408450705,4.5394736842105265
10068,102669,rec.sport.baseball,102669,3270,567,72,4.336860670194003,7.541666666666667
10069,102668,rec.sport.baseball,102668,5218,942,97,4.187898089171974,9.422680412371134
10070,102638,rec.sport.baseball,102638,964,179,69,4.094972067039106,2.4057971014492754
10071,102634,rec.sport.baseball,102634,1259,179,52,4.569832402234637,3.326923076923077
10072,102633,rec.sport.baseball,102633,2013,338,68,4.553254437869822,4.588235294117647
10073,102636,rec.sport.baseball,102636,1104,180,52,4.794444444444444,3.076923076923077
10074,102643,rec.sport.baseball,102643,1436,241,71,4.402489626556017,3.323943661971831
10075,102637,rec.sport.baseball,102637,1661,310,70,4.070967741935484,4.3
10076,102635,rec.sport.baseball,102635,1373,243,58,4.308641975308642,3.9310344827586206
10077,102632,rec.sport.baseball,102632,1373,258,44,4.166666666666667,5.613636363636363
10078,102639,rec.sport.baseball,102639,797,146,59,4.157534246575342,2.3559322033898304
10079,102648,rec.sport.baseball,102648,6187,1134,156,4.017636684303351,7.134615384615385
10080,102647,rec.sport.baseball,102647,2368,412,70,4.385922330097087,5.6
10081,102601,rec.sport.baseball,102601,729,132,39,4.1893939393939394,3.2564102564102564
10082,102622,rec.sport.baseball,102622,1985,338,82,4.349112426035503,4.060975609756097
10083,102597,rec.sport.baseball,102597,1922,293,96,4.494880546075085,2.8541666666666665
10084,102605,rec.sport.baseball,102605,1166,178,52,4.53932584269663,3.25
10085,102588,rec.sport.baseball,102588,1366,234,62,4.410256410256411,3.6129032258064515
10086,102614,rec.sport.baseball,102614,2039,367,59,4.190735694822888,5.796610169491525
10087,102623,rec.sport.baseball,102623,2333,393,74,4.534351145038168,5.081081081081081
10088,102620,rec.sport.baseball,102620,2438,445,106,3.8898876404494382,4.066666666666666
10089,102589,rec.sport.baseball,102589,3724,660,85,4.340909090909091,7.904761904761905
10090,102624,rec.sport.baseball,102624,504,85,24,4.4941176470588236,3.3043478260869565
10091,102627,rec.sport.baseball,102627,4159,670,108,4.2253731343283585,6.472222222222222
10092,102607,rec.sport.baseball,102607,1079,199,49,4.1206030150753765,3.7551020408163267
10093,102600,rec.sport.baseball,102600,876,137,45,4.934306569343065,2.8636363636363638
10094,102619,rec.sport.baseball,102619,1343,241,43,4.24896265560166,5.395348837209302
10095,102615,rec.sport.baseball,102615,1741,301,74,4.232558139534884,3.824324324324324
10096,102602,rec.sport.baseball,102602,919,150,54,4.8,2.5925925925925926
10097,102625,rec.sport.baseball,102625,1203,227,76,4.061674008810573,2.8552631578947367
10098,102616,rec.sport.baseball,102616,824,113,34,5.6371681415929205,3.235294117647059
10099,102626,rec.sport.baseball,102626,1485,236,63,4.6991525423728815,3.619047619047619
10100,102587,rec.sport.baseball,102587,2474,434,71,4.412442396313364,5.859154929577465
10101,102612,rec.sport.baseball,102612,2488,394,79,4.6091370558375635,5.025316455696203
10102,102603,rec.sport.baseball,102603,1568,269,81,4.327137546468402,3.1358024691358026
10103,102628,rec.sport.baseball,102628,1467,253,29,4.541501976284585,8.75
10104,102613,rec.sport.baseball,102613,2134,344,89,4.3895348837209305,3.6853932584269664
10105,102629,rec.sport.baseball,102629,1586,258,59,4.476744186046512,4.271186440677966
10106,102610,rec.sport.baseball,102610,2107,378,57,3.304232804232804,6.052631578947368
10107,102621,rec.sport.baseball,102621,3936,695,97,4.338129496402877,6.824742268041237
10108,102585,rec.sport.baseball,102585,993,168,55,4.607142857142857,2.8181818181818183
10109,102609,rec.sport.baseball,102609,2046,352,63,4.485795454545454,5.467741935483871
10110,102617,rec.sport.baseball,102617,765,129,30,4.651162790697675,4.166666666666667
10111,102592,rec.sport.baseball,102592,1801,302,60,4.529801324503311,5.1
10112,102604,rec.sport.baseball,102604,6626,1204,128,4.136212624584718,9.1953125
10113,102618,rec.sport.baseball,102618,1031,140,34,4.4,3.8823529411764706
10114,102611,rec.sport.baseball,102611,905,164,45,4.237804878048781,3.2222222222222223
10115,102608,rec.sport.baseball,102608,2411,428,108,4.287383177570093,3.787037037037037
10116,102596,rec.sport.baseball,102596,1619,282,49,4.294326241134752,5.1020408163265305
10117,102594,rec.sport.baseball,102594,944,143,53,4.328671328671328,2.547169811320755
10118,102590,rec.sport.baseball,102590,1264,198,71,4.590909090909091,2.507042253521127
10119,102595,rec.sport.baseball,102595,1482,246,75,4.548780487804878,3.0533333333333332
10120,102151,rec.sport.baseball,102151,2338,379,79,4.646437994722955,4.6923076923076925
10121,102591,rec.sport.baseball,102591,16013,2736,200,4.151315789473684,13.305
10122,102584,rec.sport.baseball,102584,1949,336,45,4.244047619047619,7.266666666666667
10123,102598,rec.sport.baseball,102598,1266,173,44,4.722543352601156,3.75
10124,102593,rec.sport.baseball,102593,594,95,36,5.021052631578947,2.388888888888889
10125,102599,rec.sport.baseball,102599,3292,550,93,4.6036363636363635,5.923913043478261
10126,102606,rec.sport.baseball,102606,1606,245,78,5.122448979591836,2.923076923076923
10127,101666,rec.sport.baseball,101666,10053,1811,150,4.207620099392601,11.92
10128,100521,rec.sport.baseball,100521,2009,319,53,4.695924764890282,5.773584905660377
10129,102586,rec.sport.baseball,102586,575,100,51,4.4,1.88
10130,104435,rec.sport.baseball,104435,950,159,48,4.528301886792453,3.1914893617021276
10131,104428,rec.sport.baseball,104428,757,126,66,4.690476190476191,1.7121212121212122
10132,104422,rec.sport.baseball,104422,4928,807,184,3.913258983890954,4.532608695652174
10133,104425,rec.sport.baseball,104425,691,126,39,4.214285714285714,3.1578947368421053
10134,104427,rec.sport.baseball,104427,1265,171,43,4.304093567251462,4.093023255813954
10135,104431,rec.sport.baseball,104431,1305,212,76,4.547169811320755,2.6842105263157894
10136,104434,rec.sport.baseball,104434,491,84,27,4.583333333333333,2.8076923076923075
10137,104426,rec.sport.baseball,104426,1238,212,39,4.5,5.153846153846154
10138,104420,rec.sport.baseball,104420,3718,625,94,4.1872,6.585106382978723
10139,104423,rec.sport.baseball,104423,1510,245,78,4.506122448979592,3.051282051282051
10140,104439,rec.sport.baseball,104439,1542,277,91,4.086642599277979,2.923076923076923
10141,104430,rec.sport.baseball,104430,749,126,50,4.523809523809524,2.36
10142,104424,rec.sport.baseball,104424,1705,264,67,4.257575757575758,3.925373134328358
10143,104438,rec.sport.baseball,104438,1875,319,70,4.282131661442007,4.385714285714286
10144,104429,rec.sport.baseball,104429,1132,181,61,4.7569060773480665,2.816666666666667
10145,104440,rec.sport.baseball,104440,948,136,60,4.536764705882353,2.1333333333333333
10146,104433,rec.sport.baseball,104433,901,155,48,4.509677419354839,3.1702127659574466
10147,104421,rec.sport.baseball,104421,1675,290,68,4.396551724137931,3.9705882352941178
10148,104432,rec.sport.baseball,104432,2894,478,80,4.2740585774058575,5.925
10149,104436,rec.sport.baseball,104436,880,165,54,4.096969696969697,2.9245283018867925
10150,104418,rec.sport.baseball,104418,804,103,41,4.41747572815534,2.2439024390243905
10151,104441,rec.sport.baseball,104441,1309,196,47,4.576530612244898,3.978723404255319
10152,104444,rec.sport.baseball,104444,1782,320,77,4.24375,4.0519480519480515
10153,104414,rec.sport.baseball,104414,640,106,42,4.5754716981132075,2.4390243902439024
10154,104411,rec.sport.baseball,104411,1156,180,56,4.316666666666666,3.1818181818181817
10155,104437,rec.sport.baseball,104437,498,86,37,4.534883720930233,2.0
10156,104416,rec.sport.baseball,104416,2411,424,66,4.400943396226415,6.107692307692307
10157,104407,rec.sport.baseball,104407,1923,257,52,4.560311284046692,4.711538461538462
10158,104399,rec.sport.baseball,104399,805,140,51,4.507142857142857,2.6666666666666665
10159,104380,rec.sport.baseball,104380,873,150,36,4.44,3.861111111111111
10160,104406,rec.sport.baseball,104406,1519,243,76,4.658436213991769,2.973684210526316
10161,104400,rec.sport.baseball,104400,992,159,58,4.7421383647798745,2.5172413793103448
10162,104396,rec.sport.baseball,104396,1628,239,63,4.397489539748954,3.746031746031746
10163,104412,rec.sport.baseball,104412,623,108,43,4.472222222222222,2.255813953488372
10164,104410,rec.sport.baseball,104410,1604,254,64,4.688976377952756,3.734375
10165,104395,rec.sport.baseball,104395,2622,417,77,4.491606714628297,5.311688311688312
10166,104419,rec.sport.baseball,104419,1520,255,76,4.470588235294118,3.1447368421052633
10167,104378,rec.sport.baseball,104378,1160,205,41,4.331707317073171,4.780487804878049
10168,104409,rec.sport.baseball,104409,2602,449,76,4.456570155902004,5.842105263157895
10169,104393,rec.sport.baseball,104393,1592,251,80,4.800796812749004,3.1
10170,104401,rec.sport.baseball,104401,1332,225,56,4.373333333333333,3.857142857142857
10171,104404,rec.sport.baseball,104404,1137,181,56,4.745856353591161,3.0
10172,104391,rec.sport.baseball,104391,1356,224,75,4.763392857142857,2.7733333333333334
10173,104417,rec.sport.baseball,104417,1086,174,52,4.431034482758621,3.1538461538461537
10174,104387,rec.sport.baseball,104387,1823,289,71,4.5190311418685125,3.9014084507042255
10175,104403,rec.sport.baseball,104403,1494,260,60,4.453846153846154,4.101694915254237
10176,104388,rec.sport.baseball,104388,1797,252,52,4.25,4.615384615384615
10177,104405,rec.sport.baseball,104405,1572,251,79,4.8326693227091635,3.0253164556962027
10178,104379,rec.sport.baseball,104379,752,129,44,4.441860465116279,2.6363636363636362
10179,104389,rec.sport.baseball,104389,1591,279,85,4.376344086021505,3.211764705882353
10180,104397,rec.sport.baseball,104397,1298,232,63,4.327586206896552,3.5396825396825395
10181,104386,rec.sport.baseball,104386,1961,307,73,4.612377850162867,3.958904109589041
10182,104402,rec.sport.baseball,104402,1477,245,46,4.502040816326531,5.4
10183,104408,rec.sport.baseball,104408,1680,284,87,4.48943661971831,2.9885057471264367
10184,104415,rec.sport.baseball,104415,964,159,62,4.679245283018868,2.3225806451612905
10185,104413,rec.sport.baseball,104413,2169,400,52,4.1075,7.627450980392157
10186,104382,rec.sport.baseball,104382,1394,242,66,4.417355371900826,3.4545454545454546
10187,104383,rec.sport.baseball,104383,1422,242,55,4.56198347107438,4.090909090909091
10188,104390,rec.sport.baseball,104390,4114,680,95,3.3779411764705882,6.3578947368421055
10189,104384,rec.sport.baseball,104384,1095,181,49,4.707182320441989,3.5625
10190,104385,rec.sport.baseball,104385,1355,222,67,4.436936936936937,3.1940298507462686
10191,104392,rec.sport.baseball,104392,1078,200,69,4.11,2.7246376811594204
10192,104398,rec.sport.baseball,104398,926,143,44,4.6223776223776225,3.1136363636363638
10193,104394,rec.sport.baseball,104394,1983,357,68,4.221288515406163,5.044117647058823
10194,104363,rec.sport.baseball,104363,1817,312,59,4.448717948717949,5.169491525423729
10195,104339,rec.sport.baseball,104339,733,131,39,4.343511450381679,3.128205128205128
10196,104343,rec.sport.baseball,104343,16106,2689,350,3.9758274451468947,7.634285714285714
10197,104342,rec.sport.baseball,104342,1688,305,60,4.157377049180328,4.85
10198,104366,rec.sport.baseball,104366,863,158,49,4.215189873417722,3.0
10199,104348,rec.sport.baseball,104348,936,155,52,4.716129032258064,2.764705882352941
10200,104369,rec.sport.baseball,104369,1491,275,70,4.12,3.739130434782609
10201,104375,rec.sport.baseball,104375,1418,253,70,4.16205533596838,3.357142857142857
10202,104360,rec.sport.baseball,104360,1188,223,41,4.161434977578475,5.4
10203,104347,rec.sport.baseball,104347,2852,496,81,4.294354838709677,5.827160493827161
10204,104353,rec.sport.baseball,104353,2251,386,82,4.489637305699482,4.304878048780488
10205,104368,rec.sport.baseball,104368,1537,267,69,4.426966292134831,3.5942028985507246
10206,104340,rec.sport.baseball,104340,917,176,41,3.9829545454545454,4.2
10207,104336,rec.sport.baseball,104336,1290,218,72,4.444954128440367,2.875
10208,104376,rec.sport.baseball,104376,5051,898,97,4.111358574610245,9.505154639175258
10209,104341,rec.sport.baseball,104341,1299,197,45,4.878172588832487,4.2
10210,104352,rec.sport.baseball,104352,1665,289,58,4.328719723183391,4.620689655172414
10211,104377,rec.sport.baseball,104377,984,176,46,4.238636363636363,3.5
10212,104370,rec.sport.baseball,104370,1392,239,72,4.389121338912134,3.111111111111111
10213,104349,rec.sport.baseball,104349,1503,245,72,4.685714285714286,3.3098591549295775
10214,104344,rec.sport.baseball,104344,894,161,50,4.267080745341615,3.061224489795918
10215,104374,rec.sport.baseball,104374,1102,205,60,4.078048780487805,3.2
10216,104373,rec.sport.baseball,104373,2411,400,75,4.3975,5.378378378378378
10217,104361,rec.sport.baseball,104361,1262,214,49,4.5,4.163265306122449
10218,104367,rec.sport.baseball,104367,1389,218,80,4.825688073394495,2.7375
10219,104371,rec.sport.baseball,104371,1447,253,57,4.4189723320158105,4.175438596491228
10220,104358,rec.sport.baseball,104358,603,102,27,4.607843137254902,3.6296296296296298
10221,104354,rec.sport.baseball,104354,616,102,46,4.8431372549019605,2.0434782608695654
10222,104355,rec.sport.baseball,104355,3614,644,76,4.131987577639752,8.223684210526315
10223,104362,rec.sport.baseball,104362,2421,403,68,4.305210918114144,5.617647058823529
10224,104365,rec.sport.baseball,104365,1434,208,59,4.399038461538462,3.3389830508474576
10225,104359,rec.sport.baseball,104359,572,99,38,4.525252525252525,2.3947368421052633
10226,104364,rec.sport.baseball,104364,790,113,32,4.619469026548672,3.225806451612903
10227,104356,rec.sport.baseball,104356,2119,391,59,4.120204603580563,6.413793103448276
10228,104372,rec.sport.baseball,104372,991,161,44,4.813664596273292,3.4651162790697674
10229,104357,rec.sport.baseball,104357,1616,296,45,4.20945945945946,6.222222222222222
10230,104381,rec.sport.baseball,104381,2251,369,82,4.642276422764228,4.2439024390243905
10231,104328,rec.sport.baseball,104328,1065,190,54,4.28421052631579,3.2222222222222223
10232,104345,rec.sport.baseball,104345,2957,499,71,4.448897795591182,6.9
10233,104318,rec.sport.baseball,104318,1784,310,77,4.145161290322581,4.0
10234,104351,rec.sport.baseball,104351,4591,743,100,4.483176312247645,7.46
10235,104350,rec.sport.baseball,104350,590,100,44,4.64,2.1627906976744184
10236,104338,rec.sport.baseball,104338,1606,269,35,4.4275092936802976,7.4
10237,104320,rec.sport.baseball,104320,1131,195,57,4.456410256410257,3.1578947368421053
10238,104337,rec.sport.baseball,104337,862,146,35,4.684931506849315,3.857142857142857
10239,104335,rec.sport.baseball,104335,1188,220,58,4.054545454545455,3.6666666666666665
10240,104334,rec.sport.baseball,104334,1236,219,67,4.077625570776256,3.303030303030303
10241,104346,rec.sport.baseball,104346,1842,309,45,4.365695792880259,6.818181818181818
10242,104321,rec.sport.baseball,104321,2693,460,79,4.434782608695652,5.708860759493671
10243,104323,rec.sport.baseball,104323,637,115,54,4.2956521739130435,1.962962962962963
10244,104322,rec.sport.baseball,104322,856,135,39,4.333333333333333,3.128205128205128
10245,104260,rec.sport.baseball,104260,901,161,39,4.3478260869565215,3.973684210526316
10246,104327,rec.sport.baseball,104327,888,157,54,4.3312101910828025,2.7777777777777777
10247,102860,rec.sport.baseball,102860,1493,273,56,4.274725274725275,4.678571428571429
10248,104331,rec.sport.baseball,104331,627,109,31,4.495412844036697,3.161290322580645
10249,104326,rec.sport.baseball,104326,1258,237,58,3.9240506329113924,4.086206896551724
10250,104324,rec.sport.baseball,104324,1029,176,70,4.534090909090909,2.3857142857142857
10251,104325,rec.sport.baseball,104325,969,163,56,4.539877300613497,2.7142857142857144
10252,103587,rec.sport.baseball,103587,1297,237,62,4.282700421940929,3.6885245901639343
10253,104319,rec.sport.baseball,104319,922,114,26,4.657894736842105,4.076923076923077
10254,104073,rec.sport.baseball,104073,1017,178,62,4.48314606741573,2.639344262295082
10255,104329,rec.sport.baseball,104329,1101,179,55,4.5251396648044695,3.1272727272727274
10256,104330,rec.sport.baseball,104330,2689,374,110,4.310160427807487,3.3727272727272726
10257,104333,rec.sport.baseball,104333,653,108,51,4.638888888888889,2.06
10258,104332,rec.sport.baseball,104332,3895,635,85,3.2661417322834647,6.6
10259,102721,rec.sport.baseball,102721,1885,324,62,4.552469135802469,4.935483870967742
10260,102736,rec.sport.baseball,102736,1121,195,58,4.194871794871795,3.1578947368421053
10261,102713,rec.sport.baseball,102713,4746,880,142,3.415909090909091,6.1063829787234045
10262,102733,rec.sport.baseball,102733,730,121,48,4.702479338842975,2.2708333333333335
10263,102718,rec.sport.baseball,102718,1403,246,41,4.479674796747967,5.512195121951219
10264,102723,rec.sport.baseball,102723,690,118,39,4.584745762711864,2.6923076923076925
10265,102715,rec.sport.baseball,102715,1223,205,60,4.517073170731707,3.3666666666666667
10266,102734,rec.sport.baseball,102734,5205,875,130,4.470857142857143,6.7
10267,102724,rec.sport.baseball,102724,2789,508,69,4.246062992125984,6.869565217391305
10268,102722,rec.sport.baseball,102722,1487,266,56,4.330827067669173,4.454545454545454
10269,102730,rec.sport.baseball,102730,1162,187,46,4.46524064171123,3.739130434782609
10270,102726,rec.sport.baseball,102726,987,175,46,4.257142857142857,3.5869565217391304
10271,102720,rec.sport.baseball,102720,834,155,52,4.116129032258065,2.784313725490196
10272,102728,rec.sport.baseball,102728,1745,284,59,4.172535211267606,4.576271186440678
10273,102725,rec.sport.baseball,102725,2815,506,88,4.120553359683795,5.747126436781609
10274,102731,rec.sport.baseball,102731,927,171,33,4.181286549707602,4.696969696969697
10275,102732,rec.sport.baseball,102732,1725,309,56,4.336569579288026,5.232142857142857
10276,102719,rec.sport.baseball,102719,2785,503,64,4.312127236580517,7.390625
10277,102729,rec.sport.baseball,102729,1086,181,67,4.734806629834254,2.5522388059701493
10278,102737,rec.sport.baseball,102737,1272,207,60,4.608695652173913,3.35
10279,102727,rec.sport.baseball,102727,1777,324,62,4.151234567901234,5.080645161290323
10280,102717,rec.sport.baseball,102717,2310,440,43,4.004545454545455,9.116279069767442
10281,102716,rec.sport.baseball,102716,1097,184,47,4.592391304347826,3.595744680851064
10282,102735,rec.sport.baseball,102735,1418,243,63,4.419753086419753,3.7777777777777777
10283,102832,rec.sport.baseball,102832,2480,392,77,4.630102040816326,5.103896103896104
10284,102758,rec.sport.baseball,102758,2008,296,77,4.898648648648648,3.961038961038961
10285,104578,rec.sport.baseball,104578,839,142,71,4.640845070422535,1.8309859154929577
10286,104573,rec.sport.baseball,104573,1167,194,74,4.603092783505154,2.6216216216216215
10287,104591,rec.sport.baseball,104591,1510,226,64,4.513274336283186,3.46875
10288,104587,rec.sport.baseball,104587,2590,485,63,4.096907216494845,7.444444444444445
10289,104579,rec.sport.baseball,104579,1943,361,47,4.113573407202216,7.5
10290,104590,rec.sport.baseball,104590,1155,168,65,4.964285714285714,2.4307692307692306
10291,104586,rec.sport.baseball,104586,1634,271,61,4.520295202952029,4.229508196721311
10292,104576,rec.sport.baseball,104576,1612,264,87,4.541666666666667,3.0114942528735633
10293,104585,rec.sport.baseball,104585,1319,206,75,4.330097087378641,2.493333333333333
10294,104580,rec.sport.baseball,104580,875,135,43,4.970370370370371,2.86046511627907
10295,104581,rec.sport.baseball,104581,2119,368,76,4.391304347826087,4.552631578947368
10296,104574,rec.sport.baseball,104574,1784,282,57,4.23404255319149,4.701754385964913
10297,104582,rec.sport.baseball,104582,2502,397,86,4.261964735516373,4.441860465116279
10298,104584,rec.sport.baseball,104584,955,162,43,4.493827160493828,3.4651162790697674
10299,104577,rec.sport.baseball,104577,2616,459,73,4.261437908496732,6.082191780821918
10300,104583,rec.sport.baseball,104583,618,105,45,4.571428571428571,2.2222222222222223
10301,104575,rec.sport.baseball,104575,1031,187,74,4.224598930481283,2.3378378378378377
10302,104588,rec.sport.baseball,104588,877,138,33,4.992753623188406,4.09375
10303,104589,rec.sport.baseball,104589,1941,358,71,4.153631284916201,4.647887323943662
10304,104593,rec.sport.baseball,104593,1467,186,50,4.370967741935484,3.98
10305,104592,rec.sport.baseball,104592,2617,455,70,4.404395604395605,6.318840579710145
10306,104565,rec.sport.baseball,104565,2421,410,67,4.302439024390244,5.96969696969697
10307,104556,rec.sport.baseball,104556,1384,244,62,4.241803278688525,3.7580645161290325
10308,104567,rec.sport.baseball,104567,1601,240,54,4.2875,4.37037037037037
10309,104558,rec.sport.baseball,104558,1500,257,55,4.45136186770428,4.4
10310,104571,rec.sport.baseball,104571,556,97,30,4.463917525773196,2.966666666666667
10311,104562,rec.sport.baseball,104562,957,163,60,4.361963190184049,2.433333333333333
10312,104554,rec.sport.baseball,104554,939,152,54,4.8355263157894735,2.5925925925925926
10313,104560,rec.sport.baseball,104560,1011,178,41,4.432584269662922,4.097560975609756
10314,104566,rec.sport.baseball,104566,2292,419,82,3.98090692124105,4.829268292682927
10315,104559,rec.sport.baseball,104559,705,124,33,4.443548387096774,3.5757575757575757
10316,104557,rec.sport.baseball,104557,3522,651,91,4.113671274961598,6.945054945054945
10317,104564,rec.sport.baseball,104564,5980,1096,66,3.5583941605839415,14.242424242424242
10318,104569,rec.sport.baseball,104569,1637,264,58,4.488636363636363,4.344827586206897
10319,104555,rec.sport.baseball,104555,1321,216,58,4.388888888888889,3.789473684210526
10320,104568,rec.sport.baseball,104568,1567,253,64,4.5019762845849804,3.84375
10321,104561,rec.sport.baseball,104561,1044,172,48,4.656976744186046,3.5531914893617023
10322,104563,rec.sport.baseball,104563,1358,238,66,4.361344537815126,3.6774193548387095
